date,Contenue
2021-10-28,"TotalEnergies tire parti d'une conjoncture exceptionnelle (AOF) - TotalEnergies a publié des résultats trimestriels en très forte progression grâce à la flambée des prix de l'énergie (+82% pour les prix du gaz; +71% pour le pétrole sur un an). La major pétrolière en pleine transformation pour devenir ""multi-énergies"" a bénéficié de sa position de premier plan dans le gaz naturel liquéfié (GNL), dont les ventes ont grimpé de 24% sur un an. Au troisième trimestre, le résultat net a été multiplié par 5,6 en un an pour atteindre 4,8 milliards de dollars. L'Ebitda ajusté a été multiplié par 2,1 à 11,2 milliards de dollars. Le groupe a généré un cash-flow, soit une marge d'autofinancement, de 8,4 milliards de dollars, en hausse de 96%. Dans son communiqué, TotalEnergies se félicite du résultat opérationnel net ajusté atteint par la branche Gas Renewables & Power : 1,6 milliard de dollars, multiplié par 5,6 sur un an, grâce à la hausse des prix du GNL et à la très bonne performance des activités de négoce gaz et électricité. Le cash-flow s'est établi à 1,7 milliard de dollars, soit multiplié par 2,5. Pour autant, la major a également su profiter de la forte demande de pétrole et de gaz observée dans le sillage de la reprise mondiale. Sa production d'hydrocarbures a augmenté de 4% sur un an à 2,814 millions de barils équivalents pétrole par jour. Aussi, le résultat opérationnel net ajusté atteint 2,7 milliards de dollars, soit plus de trois fois son niveau du troisième trimestre 2020. Le cash-flow ressort à 4,9 milliards de dollars, en hausse de 87%. Enfin, l'Aval a continué de bénéficier de marges élevées dans la pétrochimie et de l'amélioration des marges européennes de raffinage. Le Marketing & Services a confirmé son retour à des résultats d'avant-crise. Dans ce cadre, TotalEnergies affiche un cash-flow net, soit le cash-flow moins les investissements nets, de 6,2 milliards de dollars couvrant le dividende trimestriel de 2,1 milliards de dollars (0,66 euro par action) et permettant la réduction de la dette nette, avec un ratio d'endettement à 17,7% au 30 septembre 2021 contre 18,5% au 30 juin 2021. Le groupe français enregistre une rentabilité des capitaux propres (ROE) de 12% sur les douze derniers mois contre 8,4% au trimestre précédent. La rentabilité des capitaux employés moyens (ROACE) est ressortie à 10% contre 7,2% au deuxième trimestre. Malgré ces chiffres robustes, TotalEnergies s'est contenté de confirmer la réalisation de rachats d'actions de 1,5 milliard de dollars au cours du trimestre. La société a également stabilisé son troisième acompte sur dividende à 0,66 euro par action. Le groupe a précisé que ses investissements nets seraient proches de 13 milliards de dollars cette année, soit dans le haut de la fourchette de 12 à 13 milliards précédemment annoncée. Trois milliards seront consacrés aux énergies renouvelables et à l'électricité. AOF - EN SAVOIR PLUS Atteindre la neutralité carbone En 2021 les compagnies pétrolières consacreront 4% de leurs dépenses aux énergies décarbonées, contre seulement 1% en 2020. Ces investissements restent néanmoins largement insuffisants pour lutter contre le changement climatique, prévient l'Agence internationale de l'énergie. Ils demeurent très inégaux selon les acteurs. Total va investir 3 milliards de dollars dans les énergies décarbonées et la génération d'électricité cette année, soit plus de 20% de ses dépenses. Le groupe prévoit une proportion d'au moins 15% en moyenne d'ici à 2025. Cette part est bien moindre pour les américains Exxon et Chevron ou pour les compagnies nationales des pays producteurs comme le saoudien Aramco, le russe Gazprom ou le brésilien Petrobras. Quant à Shell, la justice néerlandaise l'a récemment condamné à réduire ses émissions de 45% d'ici à 2030."
2021-10-28,"TotalEnergies : équipe ses stations en bornes de recharge (CercleFinance.com) - TotalEnergies indique aujourd'hui engager jusqu'à 200 ME sur un an afin d'équiper plus de 150 de ses stations sur autoroutes et voies express en bornes de recharge haute puissance pour véhicules électriques. L'idée est d'accompagner le développement de la mobilité électrique dans l'Hexagone. A terme, l'objectif est de pouvoir proposer aux automobilistes des bornes de recharge électriques haute puissance tous les 150 km. Dans le cadre de ce projet, TotalEnergies vise à équiper 60 stations autoroutières en bornes de recharge haute puissance (de 50 à 175 kW) d'ici la fin de l'année 2021, puis 110 stations-service sur autoroutes et voies express d'ici fin 2022 (bornes de 175 kW). À horizon 2023, TotalEnergies vise 200 stations équipées en recharge haute puissance sur ces grands axes, auxquelles s'ajouteront 100 stations supplémentaires en zone urbaine, notamment sous forme de hubs de recharge."
2021-10-28,"TotalEnergies-3e acompte sur dividende de €0,66/action 28 octobre (Reuters) - TotalEnergies SE TTEF.PA : * DISTRIBUTION D'UN TROISIÈME ACOMPTE SUR DIVIDENDE AU TITRE DE L'EXERCICE 2021 D'UN MONTANT DE 0,66 EUR /ACTION (Rédaction de Paris)"
2021-10-28,"TotalEnergies : attentes dépassées au troisième trimestre (CercleFinance.com) - TotalEnergies a annoncé jeudi des résultats en forte hausse au titre du troisième trimestre, portés par la remontée des cours du brut, et confirmé les principales caractéristiques de sa politique de distribution aux actionnaires. A 4,8 milliards de dollars, la compagnie pétrolière française a presque multiplié par six son résultat net ajusté lors du trimestre écoulé, alors que le consensus l'attendait à 4,1 milliards. Dans son communiqué, le groupe explique que la reprise économique mondiale, notamment en Asie, a entraîné une forte hausse des prix de toutes les énergies au troisième trimestre. Les prix du gaz en Asie et en Europe, en hausse de plus de 85% par rapport au trimestre précédent, ont atteint des niveaux inédits, et les prix du pétrole ont grimpé de 7%, poursuivant leur appréciation régulière depuis un an. Dans le même temps, sa production d'hydrocarbures a augmenté de 2% sous l'effet, entre autres, de l'évolution des quotas de l'OPEP+. Dans ce contexte, TotalEnergies indique avoir décidé de distribuer un troisième acompte sur dividende au titre de l'exercice 2021, de 0,66 euro par action, et confirmé la réalisation de rachats d'actions à hauteur de 1,5 milliard d'euros au 4ème trimestre. Les analystes de RBC, qui qualifient cette publication de 'solide', estiment que le 'statu quo' en matière de rémunération des actionnaires était largement attendu dans la mesure où le groupe avait été la seule major européenne à maintenir son dividende durant la crise. A la Bourse de Paris, l'action TotalEnergies se repliait d'environ 1% jeudi matin suite à cette publication sans surprise. Le titre affiche encore une hausse de l'ordre de 22% depuis le début de l'année."
2021-10-28,"TotalEnergies-Le prix du gaz devrait baisser mais rester élevé après l'hiver-PDG PARIS, 28 octobre (Reuters) - Patrick Pouyanné, le PDG de TotalEnergies TTEF.PA , a déclaré jeudi lors d’une rencontre organisée par l’Association des journalistes economiques et financiers (Ajef) : * TOTALENERGIES-L'ÉOLIEN OFFSHORE EST UN AXE DANS LEQUEL LE GROUPE PEUT ACCÉLÉRER PLUS FACILEMENT-PDG * TOTALENERGIESTOTALENERGIES-LES PRIX DU GAZ DEVRAIENT BAISSER APRÈS L'HIVER-PDG * TOTALENERGIES-LES PRIX DU GAZ DEVRAIENT CEPENDANT RESTER ÉLEVÉS APRÈS L'HIVER-PDG (Rédaction de Paris)"
2021-10-28,"Totalenergies n'achètera pas des stés déjà dans le renouvelable, multiples trop élevés-PDG 28 octobre (Reuters) - Patrick Pouyanné, le PDG de TotalEnergies TTEF.PA , a déclaré jeudi lors d’une rencontre organisée par l’Association des journalistes economiques et financiers (Ajef) : * TOTALENERGIES N'ACHÈTERA PAS DES ENTREPRISES QUI ONT DÉJÀ DÉVELOPPÉ DES ACTIFS DANS LES RENOUVELABLES, LES MULTIPLES SONT TROP ÉLEVÉS-PDG * TOTALENERGIES PRÉVOIT D'ENREGISTRER 6 GW SUPPLÉMENTAIRES DE CAPACITÉS DE PRODUCTION D'ÉNERGIES RENOUVELABLES EN 2022-PDG * TOTALENERGIES-LE PDG DIT N'AVOIR AUCUN DOUTE DANS LA CAPACITÉ DU GROUPE À ATTEINDRE SON OBJECTIF DE 100 GW DE CAPACITÉS DE PRODUCTION D'ÉNERGIES RENOUVELABLES EN 2030 Texte original sur Eikon TTEF.PA (Rédaction de Paris)"
2021-10-26,"TotalEnergies : projet de recyclage chimique aux USA (CercleFinance.com) - TotalEnergies a annoncé mardi la signature d'un partenariat stratégique aux Etats-Unis en vue de construire une unité de recyclage chimique au Texas. Dans le cadre de cet accord conclu avec Plastic Energy et Freepoint Eco-Systems, les partenaires prévoient de transformer des déchets plastiques en une matière première recyclée via un procédé breveté par Plastic Energy. Cette matière première sera ensuite transformée par TotalEnergies en polymères aux propriétés identiques à celles des polymères vierges utilisés en tant que contenants alimentaires souples et rigides L'unité, dont la mise en service est prévue pour mi-2024, aura une capacité de traitement de 33.000 tonnes de déchets plastiques, dont une grande partie est aujourd'hui destinée à l'enfouissement et l'incinération. TotalEnergies s'est fixé comme objectif de produire 30% de polymères recyclés et renouvelables à horizon 2030."
2021-10-28,"TotalEnergies investit €200 mlns pour équiper ses stations d'autoroutes en bornes de recharge haute puissance 28 octobre (Reuters) - TotalEnergies TOTF.PA annonce jeudi : * ENGAGER 200 MILLIONS D’EUROS POUR ÉQUIPER SES STATIONS D’AUTOROUTES EN BORNES DE RECHARGE HAUTE PUISSANCE Pour plus de détails, cliquez sur [ TOTF.PA ] (Rédaction de Paris)"
2021-10-23,"La flambée des prix du gaz ne devrait pas se prolonger après l'hiver - Pouyanné RYAD/LONDRES, 23 octobre (Reuters) - La flambée actuelle des prix du gaz est provoquée par une forte demande alimentée par le rebond de l'économie après la crise du coronavirus et les prix devraient se stabiliser après l'hiver, a estimé samedi Patrick Pouyanné, PDG de TotalEnergies TTEF.PA . ""Je ne pense pas que (l'envolée des prix du gaz) soit durable"", a-t-il dit en anglais lors du Saudi Green Initiative Forum, une conférence sur le climat organisée par l'Arabie saoudite. Patrick Pouyanné a également jugé qu'exclure le pétrole et le gaz de la transition énergétique ne constituait pas une approche pertinente, arguant que le manque d'investissements dans les hydrocarbures pourrait lui-même déclencher une crise. TotalEnergies compte accélérer la croissance de ses investissements dans le renouvelable et l'électricité pour les porter à 3 milliards de dollars par an, ou près de 25% de ses investissements, sur la période 2021-2025 tout en continuant à consacrer 50% de ses investissements au pétrole et 25% au gaz. (Reportage Yousef Saba et Saeed Azhar à Ryad, Marwa Rashad à Londres et Aziz el Yaakoubi à Dubaï; version française Jean-Stéphane Brosse)"
2021-09-30,"TotalEnergies : biodiversité protégée dans l'Arctique russe (CercleFinance.com) - TotalEnergies s'est engagé jeudi en faveur de la protection de la biodiversité dans le cadre du projet Arctic LNG 2, un vaste champ de gaz naturel liquéfié (GNL) situé dans l'Arctique russe. Le groupe énergétique français explique avoir réalisé avec les différents partenaires du projet plusieurs études d'impacts sociétaux et environnementaux afin de définir un ensemble d'actions à mettre en oeuvre. L'objectif, explique Total, est de minimiser l'empreinte environnementale et sociétale du projet, tout en produisant un impact positif sur la biodiversité et les communautés locales. Ces mesures feront ensuite l'objet d'un suivi de la part d'institutions tierces, notamment par l'ensemble des agences de crédit internationales. TotalEnergies détient une participation directe de 10% dans le projet, aux côtés de Novatek (60%), dont il est actionnaire à hauteur de 19,4%, CNOOC (10%), CNPC (10%) et du consortium Mitsui-Jogmec (10%). Le premier train de GNL devrait alimenter les marchés internationaux à partir de 2023, chacun des trois trains prévus dans le cadre du projet affichant une capacité de 6,6 millions de tonnes par an."
